policy,nodes,tx_packets,rx_packets,bytes_tx,energy_mj,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,precision,recall,f1,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,node_density_per_m2,mean_nearest_neighbor_m,mean_neighbor_distance_m,mean_pair_distance_m,mean_degree,min_degree,max_degree,isolated_nodes,connected_components,largest_component_fraction,mean_nominal_link_margin_db,min_nominal_link_margin_db,max_nominal_link_margin_db,sensing_radius_m,estimated_sensing_coverage_fraction,algorithm_family,algorithm,ai_compute_scale,area_width_m,area_height_m,channel_model,run,seed
distributed_edge,20,349,499,16752,304.5842,31.0,12.4,23.25,0.0,0.0,0.0,145.1142,89.82,3.0,1.0,1.0,1.0,1.0,-0.6197,7,,-0.6197,0.6197,,,,6128,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.7899,0.05,0,0,0,0,0,0.002,11.103659161092521,53.561243568917035,53.561243568917035,19.0,19,19,0,1,1.0,18.58452189881388,9.48781236624616,55.0,20.0,0.819375,classical_baseline,distributed_edge,0.25,100,100,log_normal,0,201234
dstep,20,35,270,1680,159.8563,31.0,12.4,23.25,5.25,17.8,5.5625,12.9938,48.6,3.0,1.0,1.0,1.0,1.0,-0.6197,7,1.2303,-0.6652,0.6652,38.9995,13.833,1.2515,352,26,17,270,channel_aware_adaptive,-15.0,-20.0,-10.0,-8.0,30,0,30,-74.2093,0.3625,20,20,20,0,0,0.002,11.103659161092521,44.2060789553146,53.561243568917035,12.3,3,19,0,1,1.0,8.121462803686116,0.01716140729035942,35.0,20.0,0.819375,intelligent_dstep,dstep_full,0.25,100,100,log_normal,0,201234
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,0.0033,3,,0.0033,-0.0033,,,,10793,7,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3769,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,periodic,0.25,100,100,log_normal,1,201235
event_driven,20,340,517,16320,280.832,31.0,12.4,0.0,0.0,0.0,0.0,141.372,93.06,3.0,1.0,1.0,1.0,1.0,0.0033,3,,0.0033,-0.0033,,,,5940,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3926,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,event_driven,0.25,100,100,log_normal,1,201235
distributed_edge,20,340,517,16320,304.082,31.0,12.4,23.25,0.0,0.0,0.0,141.372,93.06,3.0,1.0,1.0,1.0,1.0,0.0073,3,,0.0073,-0.0073,,,,5940,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3926,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,distributed_edge,0.25,100,100,log_normal,1,201235
dstep,20,42,383,2016,185.3455,31.0,12.4,23.25,5.25,20.06,6.2687,15.1767,68.94,3.0,1.0,1.0,1.0,1.0,0.0073,3,1.1073,-3.4752,3.4752,34.2497,11.5235,0.9843,346,20,49,383,channel_aware_adaptive,-15.5,-20.0,-10.0,-8.4906,33,1,32,-79.7234,0.475,20,20,20,1,0,0.002,12.9281405603957,51.18559887184582,56.36996734414206,11.55,3,19,0,1,1.0,6.146727028405128,0.02831758419026187,29.76469166578144,20.0,0.95,intelligent_dstep,dstep_full,0.25,100,100,log_normal,1,201235
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.4696,6,,-0.4696,0.4696,,,,10792,8,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.8251,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,periodic,0.25,100,100,log_normal,2,201236
event_driven,20,326,477,15648,267.8108,31.0,12.4,0.0,0.0,0.0,0.0,135.5508,85.86,3.0,1.0,1.0,1.0,1.0,-0.4696,6,,-0.4696,0.4696,,,,5712,5,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.9593,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,event_driven,0.25,100,100,log_normal,2,201236
distributed_edge,20,326,477,15648,291.0608,31.0,12.4,23.25,0.0,0.0,0.0,135.5508,85.86,3.0,1.0,1.0,1.0,1.0,-0.4656,6,,-0.4656,0.4656,,,,5712,5,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.9593,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,distributed_edge,0.25,100,100,log_normal,2,201236
dstep,20,38,307,1824,168.4231,31.0,12.4,23.25,5.25,18.54,5.7937,13.9293,55.26,3.0,1.0,1.0,1.0,1.0,-0.4656,6,0.3344,-3.4054,3.4054,43.7435,9.887,1.3459,376,28,11,307,channel_aware_adaptive,-16.5,-20.0,-10.0,-8.6792,33,0,33,-74.6678,0.45,21,21,21,0,0,0.002,10.4335271424556,48.16178788748137,52.53599547102051,11.7,5,19,0,1,1.0,6.333238195714137,0.19259874534107269,29.750485346222945,20.0,0.775625,intelligent_dstep,dstep_full,0.25,100,100,log_normal,2,201236
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-1.2647,7,,-1.2647,1.2647,,,,10796,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.1848,0.05,0,0,0,0,0,0.002,13.054923516537292,56.27241460539051,56.27241460539051,19.0,19,19,0,1,1.0,18.10646059914973,8.757276756669455,41.55852536576197,20.0,0.865625,classical_baseline,periodic,0.25,100,100,log_normal,3,201237
event_driven,20,324,479,15552,267.3392,31.0,12.4,0.0,0.0,0.0,0.0,134.7192,86.22,3.0,1.0,1.0,1.0,1.0,-1.2647,7,,-1.2647,1.2647,,,,5676,1,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.3502,0.05,0,0,0,0,0,0.002,13.054923516537292,56.27241460539051,56.27241460539051,19.0,19,19,0,1,1.0,18.10646059914973,8.757276756669455,41.55852536576197,20.0,0.865625,classical_baseline,event_driven,0.25,100,100,log_normal,3,201237
distributed_edge,20,324,479,15552,290.5892,31.0,12.4,23.25,0.0,0.0,0.0,134.7192,86.22,3.0,1.0,1.0,1.0,1.0,-1.2607,7,,-1.2607,1.2607,,,,5676,1,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.3502,0.05,0,0,0,0,0,0.002,13.054923516537292,56.27241460539051,56.27241460539051,19.0,19,19,0,1,1.0,18.10646059914973,8.757276756669455,41.55852536576197,20.0,0.865625,classical_baseline,distributed_edge,0.25,100,100,log_normal,3,201237
dstep,20,40,323,1920,172.3468,31.0,12.4,23.25,5.25,18.86,5.8937,14.553,58.14,3.0,1.0,1.0,1.0,1.0,-1.2607,7,0.9393,-1.1986,1.1986,45.7678,16.6896,1.1671,385,22,30,323,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-78.4146,0.475,22,22,22,0,0,0.002,13.054923516537292,44.81407489551897,56.27241460539051,12.4,3,19,0,1,1.0,5.872016201512199,0.06979691148487177,23.258816415128052,20.0,0.865625,intelligent_dstep,dstep_full,0.25,100,100,log_normal,3,201237
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.48,5,,-0.48,0.48,,,,10798,2,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.6832,0.05,0,0,0,0,0,0.002,12.433882628880202,52.74897562428867,52.74897562428867,19.0,19,19,0,1,1.0,18.65101300997312,8.592049446710377,39.065336364742386,20.0,0.81,classical_baseline,periodic,0.25,100,100,log_normal,4,201238
event_driven,20,316,496,15168,267.0728,31.0,12.4,0.0,0.0,0.0,0.0,131.3928,89.28,3.0,1.0,1.0,1.0,1.0,-0.48,5,,-0.48,0.48,,,,5505,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.4372,0.05,0,0,0,0,0,0.002,12.433882628880202,52.74897562428867,52.74897562428867,19.0,19,19,0,1,1.0,18.65101300997312,8.592049446710377,39.065336364742386,20.0,0.81,classical_baseline,event_driven,0.25,100,100,log_normal,4,201238
distributed_edge,20,316,496,15168,290.3228,31.0,12.4,23.25,0.0,0.0,0.0,131.3928,89.28,3.0,1.0,1.0,1.0,1.0,-0.476,5,,-0.476,0.476,,,,5505,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.4372,0.05,0,0,0,0,0,0.002,12.433882628880202,52.74897562428867,52.74897562428867,19.0,19,19,0,1,1.0,18.65101300997312,8.592049446710377,39.065336364742386,20.0,0.81,classical_baseline,distributed_edge,0.25,100,100,log_normal,4,201238
dstep,20,38,346,1824,176.4668,31.0,12.4,23.25,5.25,19.32,6.0375,13.9293,62.28,3.0,1.0,1.0,1.0,1.0,-0.476,5,1.374,-2.9221,2.9221,49.1426,16.5052,1.7589,339,18,19,346,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-75.5048,0.5125,20,19,20,0,0,0.002,12.433882628880202,43.721025984662276,52.74897562428867,11.6,5,19,0,1,1.0,7.469558937866204,0.3380602471241616,24.405187462356466,20.0,0.81,intelligent_dstep,dstep_full,0.25,100,100,log_normal,4,201238
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-1.2437,8,,-1.2437,1.2437,,,,10800,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.9612,0.05,0,0,0,0,0,0.002,12.115216991837396,48.85970541981925,48.85970541981925,19.0,19,19,0,1,1.0,19.222114402839196,9.886317575118426,43.475825329621806,20.0,0.900625,classical_baseline,periodic,0.25,100,100,log_normal,5,201239
event_driven,20,353,536,16944,289.6574,31.0,12.4,0.0,0.0,0.0,0.0,146.7774,96.48,3.0,1.0,1.0,1.0,1.0,-1.2437,8,,-1.2437,1.2437,,,,6171,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.8403,0.05,0,0,0,0,0,0.002,12.115216991837396,48.85970541981925,48.85970541981925,19.0,19,19,0,1,1.0,19.222114402839196,9.886317575118426,43.475825329621806,20.0,0.900625,classical_baseline,event_driven,0.25,100,100,log_normal,5,201239
distributed_edge,20,353,536,16944,312.9074,31.0,12.4,23.25,0.0,0.0,0.0,146.7774,96.48,3.0,1.0,1.0,1.0,1.0,-1.2397,8,,-1.2397,1.2397,,,,6171,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.8403,0.05,0,0,0,0,0,0.002,12.115216991837396,48.85970541981925,48.85970541981925,19.0,19,19,0,1,1.0,19.222114402839196,9.886317575118426,43.475825329621806,20.0,0.900625,classical_baseline,distributed_edge,0.25,100,100,log_normal,5,201239
dstep,20,41,364,1968,181.1149,31.0,12.4,23.25,5.25,19.68,6.15,14.8649,65.52,3.0,1.0,1.0,1.0,1.0,-1.2397,8,1.0603,-2.7744,2.7744,41.0697,4.1497,1.1902,377,28,10,364,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-78.3286,0.575,21,21,21,0,0,0.002,12.115216991837396,40.33096317836523,48.85970541981925,12.55,3,19,0,1,1.0,6.530105567153949,0.18073254399809002,23.475825329621813,20.0,0.900625,intelligent_dstep,dstep_full,0.25,100,100,log_normal,5,201239
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.4778,5,,-0.4778,0.4778,,,,10792,8,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.0166,0.05,0,0,0,0,0,0.002,12.889908020958476,55.30561596793929,55.30561596793929,19.0,19,19,0,1,1.0,18.074260643385646,9.733501813203858,54.92267787824162,20.0,0.906875,classical_baseline,periodic,0.25,100,100,log_normal,6,201240
event_driven,20,333,460,15984,267.6614,31.0,12.4,0.0,0.0,0.0,0.0,138.4614,82.8,3.0,1.0,1.0,1.0,1.0,-0.4778,5,,-0.4778,0.4778,,,,5865,2,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.2266,0.05,0,0,0,0,0,0.002,12.889908020958476,55.30561596793929,55.30561596793929,19.0,19,19,0,1,1.0,18.074260643385646,9.733501813203858,54.92267787824162,20.0,0.906875,classical_baseline,event_driven,0.25,100,100,log_normal,6,201240
distributed_edge,20,333,460,15984,290.9114,31.0,12.4,23.25,0.0,0.0,0.0,138.4614,82.8,3.0,1.0,1.0,1.0,1.0,-0.4738,5,,-0.4738,0.4738,,,,5865,2,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.2266,0.05,0,0,0,0,0,0.002,12.889908020958476,55.30561596793929,55.30561596793929,19.0,19,19,0,1,1.0,18.074260643385646,9.733501813203858,54.92267787824162,20.0,0.906875,classical_baseline,distributed_edge,0.25,100,100,log_normal,6,201240
dstep,20,42,315,2016,171.3205,31.0,12.4,23.25,5.25,18.7,5.8437,15.1767,56.7,3.0,1.0,1.0,1.0,1.0,-0.4738,5,0.6262,-2.1097,2.1097,31.6335,17.4706,1.148,412,25,46,315,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-79.6184,0.475,24,24,24,0,0,0.002,12.889908020958476,45.041166658550296,55.30561596793929,11.2,5,19,0,1,1.0,6.981703000449336,0.2035350355399288,34.92267787824162,20.0,0.906875,intelligent_dstep,dstep_full,0.25,100,100,log_normal,6,201240
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.3171,2,,-0.3171,0.3171,,,,10798,2,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.8402,0.05,0,0,0,0,0,0.002,14.02203399724335,51.93134730259203,51.93134730259203,19.0,19,19,0,1,1.0,18.54027497764127,9.718215064956894,45.46157960885112,20.0,0.94875,classical_baseline,periodic,0.25,100,100,log_normal,7,201241
event_driven,20,348,498,16704,280.7384,31.0,12.4,0.0,0.0,0.0,0.0,144.6984,89.64,3.0,1.0,1.0,1.0,1.0,-0.3171,2,,-0.3171,0.3171,,,,6114,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.4035,0.05,0,0,0,0,0,0.002,14.02203399724335,51.93134730259203,51.93134730259203,19.0,19,19,0,1,1.0,18.54027497764127,9.718215064956894,45.46157960885112,20.0,0.94875,classical_baseline,event_driven,0.25,100,100,log_normal,7,201241
distributed_edge,20,348,498,16704,303.9884,31.0,12.4,23.25,0.0,0.0,0.0,144.6984,89.64,3.0,1.0,1.0,1.0,1.0,-0.3131,2,,-0.3131,0.3131,,,,6114,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.4035,0.05,0,0,0,0,0,0.002,14.02203399724335,51.93134730259203,51.93134730259203,19.0,19,19,0,1,1.0,18.54027497764127,9.718215064956894,45.46157960885112,20.0,0.94875,classical_baseline,distributed_edge,0.25,100,100,log_normal,7,201241
dstep,20,39,315,1872,170.3849,31.0,12.4,23.25,5.25,18.7,5.8437,14.2412,56.7,3.0,1.0,1.0,1.0,1.0,-0.3131,2,0.9369,-2.1971,2.1971,34.7712,12.5764,1.4549,387,21,18,315,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-78.0433,0.55,22,22,22,0,0,0.002,14.02203399724335,42.080381091498005,51.93134730259203,11.8,5,19,0,1,1.0,6.242654847807137,0.10571780470090175,25.46157960885111,20.0,0.94875,intelligent_dstep,dstep_full,0.25,100,100,log_normal,7,201241
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.0475,4,,-0.0475,0.0475,,,,10799,1,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.0834,0.0625,0,0,0,0,0,0.002,12.189351779190035,44.379773957348554,44.379773957348554,19.0,19,19,0,1,1.0,20.234911990246474,10.225831415663109,41.568528863180674,20.0,0.8475,classical_baseline,periodic,0.25,100,100,log_normal,8,201242
event_driven,20,361,479,17328,282.7238,31.0,12.4,0.0,0.0,0.0,0.0,150.1038,86.22,3.0,1.0,1.0,1.0,1.0,-0.0475,4,,-0.0475,0.0475,,,,6380,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.3394,0.1,0,0,0,0,0,0.002,12.189351779190035,44.379773957348554,44.379773957348554,19.0,19,19,0,1,1.0,20.234911990246474,10.225831415663109,41.568528863180674,20.0,0.8475,classical_baseline,event_driven,0.25,100,100,log_normal,8,201242
distributed_edge,20,361,479,17328,305.9738,31.0,12.4,23.25,0.0,0.0,0.0,150.1038,86.22,3.0,1.0,1.0,1.0,1.0,-0.0435,4,,-0.0435,0.0435,,,,6380,0,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.3394,0.1,0,0,0,0,0,0.002,12.189351779190035,44.379773957348554,44.379773957348554,19.0,19,19,0,1,1.0,20.234911990246474,10.225831415663109,41.568528863180674,20.0,0.8475,classical_baseline,distributed_edge,0.25,100,100,log_normal,8,201242
dstep,20,42,336,2016,175.6517,31.0,12.4,23.25,5.25,19.12,5.975,15.1767,60.48,3.0,1.0,1.0,1.0,1.0,-0.0435,4,0.9065,-1.63,1.63,25.4791,7.1828,0.862,412,21,29,336,channel_aware_adaptive,-17.0,-20.0,-10.0,-9.1071,36,1,35,-77.8987,0.5375,24,23,24,1,0,0.002,12.189351779190035,37.58767219428167,44.379773957348554,12.6,4,19,0,1,1.0,6.935268090232184,0.1528711607556943,21.568528863180674,20.0,0.8475,intelligent_dstep,dstep_full,0.25,100,100,log_normal,8,201242
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.324,3,,-0.324,0.324,,,,10796,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.5833,0.05,0,0,0,0,0,0.002,14.37091442439224,56.62189169975968,56.62189169975968,19.0,19,19,0,1,1.0,17.90505343740057,9.301485684476631,38.18113926571935,20.0,0.856875,classical_baseline,periodic,0.25,100,100,log_normal,9,201243
event_driven,20,357,516,17136,287.7206,31.0,12.4,0.0,0.0,0.0,0.0,148.4406,92.88,3.0,1.0,1.0,1.0,1.0,-0.324,3,,-0.324,0.324,,,,6259,8,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.3277,0.0625,0,0,0,0,0,0.002,14.37091442439224,56.62189169975968,56.62189169975968,19.0,19,19,0,1,1.0,17.90505343740057,9.301485684476631,38.18113926571935,20.0,0.856875,classical_baseline,event_driven,0.25,100,100,log_normal,9,201243
distributed_edge,20,357,516,17136,310.9706,31.0,12.4,23.25,0.0,0.0,0.0,148.4406,92.88,3.0,1.0,1.0,1.0,1.0,-0.32,3,,-0.32,0.32,,,,6259,8,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-68.3277,0.0625,0,0,0,0,0,0.002,14.37091442439224,56.62189169975968,56.62189169975968,19.0,19,19,0,1,1.0,17.90505343740057,9.301485684476631,38.18113926571935,20.0,0.856875,classical_baseline,distributed_edge,0.25,100,100,log_normal,9,201243
dstep,20,42,336,2016,175.6517,31.0,12.4,23.25,5.25,19.12,5.975,15.1767,60.48,3.0,1.0,1.0,1.0,1.0,-0.32,3,0.88,-3.5657,3.5657,35.311,10.0907,1.7184,393,20,49,336,channel_aware_adaptive,-16.0,-20.0,-10.0,-8.4615,32,0,32,-78.4564,0.4125,23,23,23,0,0,0.002,14.37091442439224,51.81277203959337,56.62189169975968,11.5,4,19,0,1,1.0,6.0289408879679325,0.1639698001668819,21.166530460246577,20.0,0.856875,intelligent_dstep,dstep_full,0.25,100,100,log_normal,9,201243
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.6237,7,,-0.6237,0.6237,,,,10796,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-67.3425,0.05,0,0,0,0,0,0.002,11.103659161092521,53.561243568917035,53.561243568917035,19.0,19,19,0,1,1.0,18.58452189881388,9.48781236624616,55.0,20.0,0.819375,classical_baseline,periodic,0.5,100,100,log_normal,0,201234
event_driven,20,349,499,16752,281.3342,31.0,12.4,0.0,0.0,0.0,0.0,145.1142,89.82,3.0,1.0,1.0,1.0,1.0,-0.6237,7,,-0.6237,0.6237,,,,6128,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.7899,0.05,0,0,0,0,0,0.002,11.103659161092521,53.561243568917035,53.561243568917035,19.0,19,19,0,1,1.0,18.58452189881388,9.48781236624616,55.0,20.0,0.819375,classical_baseline,event_driven,0.5,100,100,log_normal,0,201234
distributed_edge,20,349,499,16752,327.8342,31.0,12.4,46.5,0.0,0.0,0.0,145.1142,89.82,3.0,1.0,1.0,1.0,1.0,-0.6197,7,,-0.6197,0.6197,,,,6128,4,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.7899,0.05,0,0,0,0,0,0.002,11.103659161092521,53.561243568917035,53.561243568917035,19.0,19,19,0,1,1.0,18.58452189881388,9.48781236624616,55.0,20.0,0.819375,classical_baseline,distributed_edge,0.5,100,100,log_normal,0,201234
dstep,20,35,270,1680,211.7188,31.0,12.4,46.5,10.5,35.6,11.125,12.9938,48.6,3.0,1.0,1.0,1.0,1.0,-0.6197,7,1.2303,-0.6652,0.6652,38.9995,13.833,1.2515,352,26,17,270,channel_aware_adaptive,-15.0,-20.0,-10.0,-8.0,30,0,30,-74.2093,0.3625,20,20,20,0,0,0.002,11.103659161092521,44.2060789553146,53.561243568917035,12.3,3,19,0,1,1.0,8.121462803686116,0.01716140729035942,35.0,20.0,0.819375,intelligent_dstep,dstep_full,0.5,100,100,log_normal,0,201234
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,0.0033,3,,0.0033,-0.0033,,,,10793,7,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3769,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,periodic,0.5,100,100,log_normal,1,201235
event_driven,20,340,517,16320,280.832,31.0,12.4,0.0,0.0,0.0,0.0,141.372,93.06,3.0,1.0,1.0,1.0,1.0,0.0033,3,,0.0033,-0.0033,,,,5940,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3926,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,event_driven,0.5,100,100,log_normal,1,201235
distributed_edge,20,340,517,16320,327.332,31.0,12.4,46.5,0.0,0.0,0.0,141.372,93.06,3.0,1.0,1.0,1.0,1.0,0.0073,3,,0.0073,-0.0073,,,,5940,3,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-69.3926,0.05,0,0,0,0,0,0.002,12.9281405603957,56.36996734414206,56.36996734414206,19.0,19,19,0,1,1.0,17.772021110883376,9.90970772196333,40.20816470038964,20.0,0.95,classical_baseline,distributed_edge,0.5,100,100,log_normal,1,201235
dstep,20,42,383,2016,240.1742,31.0,12.4,46.5,10.5,40.12,12.5375,15.1767,68.94,3.0,1.0,1.0,1.0,1.0,0.0073,3,1.1073,-3.4752,3.4752,34.2497,11.5235,0.9843,346,20,49,383,channel_aware_adaptive,-15.5,-20.0,-10.0,-8.4906,33,1,32,-79.7234,0.475,20,20,20,1,0,0.002,12.9281405603957,51.18559887184582,56.36996734414206,11.55,3,19,0,1,1.0,6.146727028405128,0.02831758419026187,29.76469166578144,20.0,0.95,intelligent_dstep,dstep_full,0.5,100,100,log_normal,1,201235
periodic,20,600,600,28800,403.88,31.0,12.4,0.0,0.0,0.0,0.0,249.48,108.0,3.0,1.0,1.0,1.0,1.0,-0.4696,6,,-0.4696,0.4696,,,,10792,8,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.8251,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,periodic,0.5,100,100,log_normal,2,201236
event_driven,20,326,477,15648,267.8108,31.0,12.4,0.0,0.0,0.0,0.0,135.5508,85.86,3.0,1.0,1.0,1.0,1.0,-0.4696,6,,-0.4696,0.4696,,,,5712,5,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.9593,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,event_driven,0.5,100,100,log_normal,2,201236
distributed_edge,20,326,477,15648,314.3108,31.0,12.4,46.5,0.0,0.0,0.0,135.5508,85.86,3.0,1.0,1.0,1.0,1.0,-0.4656,6,,-0.4656,0.4656,,,,5712,5,0,0,fixed,0.0,0.0,0.0,0.0,0,0,0,-66.9593,0.05,0,0,0,0,0,0.002,10.4335271424556,52.53599547102051,52.53599547102051,19.0,19,19,0,1,1.0,18.96541902317029,9.27805436254701,47.22298104916496,20.0,0.775625,classical_baseline,distributed_edge,0.5,100,100,log_normal,2,201236
dstep,20,38,307,1824,221.2568,31.0,12.4,46.5,10.5,37.08,11.5875,13.9293,55.26,3.0,1.0,1.0,1.0,1.0,-0.4656,6,0.3344,-3.4054,3.4054,43.7435,9.887,1.3459,376,28,11,307,channel_aware_adaptive,-16.5,-20.0,-10.0,-8.6792,33,0,33,-74.6678,0.45,21,21,21,0,0,0.002,10.4335271424556,48.16178788748137,52.53599547102051,11.7,5,19,0,1,1.0,6.333238195714137,0.19259874534107269,29.750485346222945,20.0,0.775625,intelligent_dstep,dstep_full,0.5,100,100,log_normal,2,201236
