algorithm_family,algorithm,nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,runs,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,dcr_mean,dcr_std,dcr_ci95_low,dcr_ci95_high,tx_packets_mean,tx_packets_std,tx_packets_ci95_low,tx_packets_ci95_high,energy_mj_mean,energy_mj_std,energy_mj_ci95_low,energy_mj_ci95_high,energy_tx_mj_mean,energy_tx_mj_std,energy_tx_mj_ci95_low,energy_tx_mj_ci95_high,energy_rx_mj_mean,energy_rx_mj_std,energy_rx_mj_ci95_low,energy_rx_mj_ci95_high,energy_infer_mj_mean,energy_infer_mj_std,energy_infer_mj_ci95_low,energy_infer_mj_ci95_high,energy_consensus_mj_mean,energy_consensus_mj_std,energy_consensus_mj_ci95_low,energy_consensus_mj_ci95_high,energy_estimate_mj_mean,energy_estimate_mj_std,energy_estimate_mj_ci95_low,energy_estimate_mj_ci95_high,energy_prediction_mj_mean,energy_prediction_mj_std,energy_prediction_mj_ci95_low,energy_prediction_mj_ci95_high,collisions_mean,collisions_std,collisions_ci95_low,collisions_ci95_high,mean_lead_time_s_mean,mean_lead_time_s_std,mean_lead_time_s_ci95_low,mean_lead_time_s_ci95_high,ai_compute_energy_mj_mean,ai_compute_energy_mj_std
classical_baseline,event_driven,20,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,347.03906,8.932112603186328,341.50287925193976,352.57524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,69.75,0.0,69.75,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,69.75,0.0
intelligent_dstep,dstep_full,20,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.9,2.378141197564929,38.42601281477001,41.373987185229986,280.50497,8.671130089882555,275.13054788955674,285.8793921104433,14.52183,0.74161235314235,14.062173901337996,14.981486098662003,59.31,5.666268613470419,55.79801032803341,62.82198967196659,69.75,0.0,69.75,69.75,15.75,0.0,15.75,15.75,56.97,1.8887562044901405,55.79933677601114,58.14066322398886,17.803150000000002,0.5902355203174783,17.437318234372988,18.168981765627017,377.9,25.58840883420981,362.0401398913273,393.7598601086726,2.39434,1.006060502046362,1.7707772405217972,3.0179027594782033,160.27315000000002,2.478991724359811
classical_baseline,event_driven,20,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,370.28906,8.932112603186328,364.75287925193976,375.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,93.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,93.0,0.0
intelligent_dstep,dstep_full,20,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.9,2.378141197564929,38.42601281477001,41.373987185229986,333.92933,9.495995605990975,328.04365094588707,339.8150090541129,14.52183,0.74161235314235,14.062173901337996,14.981486098662003,59.31,5.666268613470419,55.79801032803341,62.82198967196659,93.0,0.0,93.0,93.0,21.0,0.0,21.0,21.0,75.96,2.5183416059868526,74.39911570134818,77.52088429865181,23.7375,0.7869817518708916,23.249723656671307,24.225276343328694,377.9,25.58840883420981,362.0401398913273,393.7598601086726,2.39434,1.006060502046362,1.7707772405217972,3.0179027594782033,213.6975,3.3053233578577466
classical_baseline,event_driven,20,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,393.53906,8.932112603186328,388.00287925193976,399.07524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,116.25,0.0,116.25,116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,116.25,0.0
intelligent_dstep,dstep_full,20,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.9,2.378141197564929,38.42601281477001,41.373987185229986,387.35366,10.321109672058844,380.9565699493565,393.7507500506435,14.52183,0.74161235314235,14.062173901337996,14.981486098662003,59.31,5.666268613470419,55.79801032803341,62.82198967196659,116.25,0.0,116.25,116.25,26.25,0.0,26.25,26.25,94.95,3.1479270074835664,92.99889462668523,96.90110537331478,29.6719,0.9837263960178267,29.062180062854356,30.281619937145646,377.9,25.58840883420981,362.0401398913273,393.7598601086726,2.39434,1.006060502046362,1.7707772405217972,3.0179027594782033,267.1219,4.131653403232714
classical_baseline,event_driven,20,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,416.78906,8.932112603186328,411.25287925193976,422.32524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,139.5,0.0,139.5,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,139.5,0.0
intelligent_dstep,dstep_full,20,100,100,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.9,2.378141197564929,38.42601281477001,41.373987185229986,440.77806,11.146411909289716,433.8694423231308,447.6866776768692,14.52183,0.74161235314235,14.062173901337996,14.981486098662003,59.31,5.666268613470419,55.79801032803341,62.82198967196659,139.5,0.0,139.5,139.5,31.5,0.0,31.5,31.5,113.94,3.777512408980281,111.59867355202228,116.28132644797772,35.60625,1.1804726278063369,34.87458548500696,36.337914514993045,377.9,25.58840883420981,362.0401398913273,393.7598601086726,2.39434,1.006060502046362,1.7707772405217972,3.0179027594782033,320.54625,4.957985036786622
classical_baseline,event_driven,20,100,100,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,463.28906,8.932112603186328,457.75287925193976,468.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,186.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,186.0,0.0
intelligent_dstep,dstep_full,20,100,100,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.9,2.378141197564929,38.42601281477001,41.373987185229986,547.62683,12.797361259871744,539.6949433142455,555.5587166857546,14.52183,0.74161235314235,14.062173901337996,14.981486098662003,59.31,5.666268613470419,55.79801032803341,62.82198967196659,186.0,0.0,186.0,186.0,42.0,0.0,42.0,42.0,151.92,5.036683211973705,148.79823140269636,155.04176859730362,47.475,1.5739635037417832,46.499447313342614,48.45055268665739,377.9,25.58840883420981,362.0401398913273,393.7598601086726,2.39434,1.006060502046362,1.7707772405217972,3.0179027594782033,427.395,6.610646715715493
classical_baseline,event_driven,20,100,100,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,277.28906,8.932112603186328,271.75287925193976,282.82524074806025,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,periodic,20,100,100,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.0,2.8674417556808756,10794.222741186859,10797.777258813141,0.52448,0.43095208756633,0.2573731288136692,0.7915868711863308,0.0,0.0
classical_baseline,distributed_edge,20,100,100,log_normal,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,340.7,15.33369564789331,331.19607697374977,350.2039230262502,556.28906,8.932112603186333,550.7528792519397,561.8252407480602,141.66306,6.375750650394038,137.71132880568516,145.61479119431485,89.226,4.1081820797038695,86.67972236674788,91.77227763325212,279.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,282.57191808261643,5799.860110667057,6150.139889332943,0.5204799999999999,0.43095208756633,0.2533731288136692,0.7875868711863308,279.0,0.0
